alpha,beta,c,gamma,p0,sigma,market,margin,bcost,entry,exit,merger,bundling,profits,surplus,welfare,mpoly,mpolyA,mpolyB,profitsLR,surplusLR,welfareLR
0.0,0.95,1.0,0.0,1.0,10.0,411,0.1434,0.0,0.0,0.0,1.0,1.0,0.2869,1.779,2.066,0.0,0.0,0.0,0.2869,1.779,2.066
0.0,0.95,1.0,0.0,1.0,10.0,431,0.02658,0.0,0.0824,1.034,1.0,1.0,0.02335,0.1826,0.2059,0.04486,0.04736,0.04736,0.2727,1.69,1.963
0.0,0.95,1.0,0.0,1.0,2.0,200,0.6387,0.0,1.228,0.1942,0.6177,0.0,1.396,0.866,2.264,0.0,0.0,0.0,1.499,1.049,2.547
0.0,0.95,1.0,0.0,1.0,2.0,210,0.914,0.0,1.175,0.4568,1.0,0.0,1.396,0.9067,2.303,0.0,0.0,0.0,1.491,1.063,2.555
0.0,0.95,1.0,0.0,1.0,2.0,211,0.5522,0.0,0.723,0.3013,1.0,1.0,1.121,0.855,1.976,0.0,0.0,0.0,1.137,1.107,2.244
0.0,0.95,1.0,0.0,1.0,2.0,300,0.475,0.0,0.6484,0.2605,0.5547,0.0,1.461,0.929,2.39,0.0,0.0,0.0,1.504,1.04,2.545
0.0,0.95,1.0,0.0,1.0,2.0,310,0.2864,0.0,0.6367,0.868,1.0,0.0,1.447,0.9624,2.41,0.0,0.0,0.0,1.491,1.063,2.555
0.0,0.95,1.0,0.0,1.0,2.0,311,0.555,0.0,0.4617,0.9907,1.0,1.0,1.127,0.944,2.07,0.0,0.0,0.0,1.137,1.107,2.244
0.0,0.95,1.0,0.0,1.0,2.0,400,0.7627,0.0,0.0,0.0,0.0,0.0,1.525,1.003,2.527,0.0,0.0,0.0,1.525,1.003,2.527
0.0,0.95,1.0,0.0,1.0,2.0,410,0.7456,0.0,0.0,0.0,1.0,0.0,1.491,1.063,2.555,0.0,0.0,0.0,1.491,1.063,2.555
0.0,0.95,1.0,0.0,1.0,2.0,430,0.7314,0.0,0.0,0.0,1.0,0.0,1.463,1.108,2.572,0.0,0.0,0.0,1.463,1.108,2.572
0.0,0.95,1.0,0.0,1.0,2.0,411,0.5684,0.0,0.0,0.0,1.0,1.0,1.137,1.107,2.244,0.0,0.0,0.0,1.137,1.107,2.244
0.0,0.95,1.0,0.0,1.0,2.0,431,0.4458,0.0,0.0,0.0,1.0,1.0,0.8916,1.431,2.322,0.0,0.0,0.0,0.8916,1.431,2.322
0.0,0.95,1.0,0.0,1.0,3.0,200,0.6978,0.0,1.064,0.1766,0.6216,0.0,1.264,0.912,2.176,0.0,0.0,0.0,1.246,1.189,2.436
0.0,0.95,1.0,0.0,1.0,3.0,210,1.024,0.0,1.016,0.4087,1.0,0.0,1.269,0.9355,2.203,0.0,0.0,0.0,1.243,1.192,2.436
0.0,0.95,1.0,0.0,1.0,3.0,211,0.6123,0.0,0.571,0.2441,1.0,1.0,1.089,0.8643,1.953,0.0,0.0,0.0,0.9155,1.292,2.207
0.0,0.95,1.0,0.0,1.0,3.0,300,0.386,0.0,0.5728,0.2844,0.578,0.0,1.284,1.011,2.295,0.0,0.0,0.0,1.248,1.187,2.436
0.0,0.95,1.0,0.0,1.0,3.0,310,0.2123,0.0,0.5684,0.9185,1.0,0.0,1.276,1.024,2.3,0.0,0.0,0.0,1.243,1.192,2.436
0.0,0.95,1.0,0.0,1.0,3.0,311,0.59,0.0,0.3926,1.034,1.0,1.0,1.028,1.015,2.043,0.0,0.0,0.0,0.9155,1.292,2.207
0.0,0.95,1.0,0.0,1.0,3.0,400,0.629,0.0,0.0,0.0,0.0,0.0,1.258,1.177,2.434,0.0,0.0,0.0,1.258,1.177,2.434
0.0,0.95,1.0,0.0,1.0,3.0,410,0.6216,0.0,0.0,0.0,1.0,0.0,1.243,1.192,2.436,0.0,0.0,0.0,1.243,1.192,2.436
0.0,0.95,1.0,0.0,1.0,3.0,430,0.6157,0.0,0.0,0.0,1.0,0.0,1.231,1.206,2.438,0.0,0.0,0.0,1.231,1.206,2.438
0.0,0.95,1.0,0.0,1.0,3.0,411,0.4578,0.0,0.0,0.0,1.0,1.0,0.9155,1.292,2.207,0.0,0.0,0.0,0.9155,1.292,2.207
0.0,0.95,1.0,0.0,1.0,3.0,431,0.3274,0.0,0.0,0.0,1.0,1.0,0.655,1.573,2.229,0.0,0.0,0.0,0.655,1.573,2.229
0.0,0.95,1.0,0.0,1.0,4.0,200,0.765,0.0,0.874,0.1613,0.654,0.0,1.161,0.9395,2.1,0.0,0.0,0.0,0.9893,1.3545,2.344
0.0,0.95,1.0,0.0,1.0,4.0,210,1.14,0.0,0.823,0.3442,1.0,0.0,1.17,0.954,2.123,0.0,0.0,0.0,0.989,1.3545,2.344
0.0,0.95,1.0,0.0,1.0,4.0,211,0.6626,0.0,0.4187,0.1837,1.0,1.0,1.106,0.821,1.928,0.0,0.0,0.0,0.713,1.451,2.164
0.0,0.95,1.0,0.0,1.0,4.0,300,0.3032,0.0,0.4834,0.3342,0.6357,0.0,1.129,1.084,2.213,0.0,0.0,0.0,0.9897,1.354,2.344
0.0,0.95,1.0,0.0,1.0,4.0,310,0.1494,0.0,0.4827,0.977,1.0,0.0,1.125,1.09,2.215,0.0,0.0,0.0,0.989,1.3545,2.344
0.0,0.95,1.0,0.0,1.0,4.0,311,0.6255,0.0,0.3193,1.078,1.0,1.0,0.9697,1.04,2.01,0.0,0.0,0.0,0.713,1.451,2.164
0.0,0.95,1.0,0.0,1.0,4.0,400,0.4956,0.0,0.0,0.0,0.0,0.0,0.991,1.353,2.344,0.0,0.0,0.0,0.991,1.353,2.344
0.0,0.95,1.0,0.0,1.0,4.0,410,0.4944,0.0,0.0,0.0,1.0,0.0,0.989,1.3545,2.344,0.0,0.0,0.0,0.989,1.3545,2.344
0.0,0.95,1.0,0.0,1.0,4.0,430,0.4934,0.0,0.0,0.0,1.0,0.0,0.987,1.356,2.344,0.0,0.0,0.0,0.987,1.356,2.344
0.0,0.95,1.0,0.0,1.0,4.0,411,0.3564,0.0,0.0,0.0,1.0,1.0,0.713,1.451,2.164,0.0,0.0,0.0,0.713,1.451,2.164
0.0,0.95,1.0,0.0,1.0,4.0,431,0.2494,0.0,0.0,0.0,1.0,1.0,0.4988,1.674,2.174,0.0,0.0,0.0,0.4988,1.674,2.174
0.0,0.95,1.0,0.0,1.0,5.0,200,0.8286,0.0,0.7183,0.1418,0.674,0.0,1.128,0.9214,2.049,0.0,0.0,0.0,0.799,1.479,2.277
0.0,0.95,1.0,0.0,1.0,5.0,210,1.241,0.0,0.6646,0.2861,1.0,0.0,1.139,0.9307,2.068,0.0,0.0,0.0,0.799,1.479,2.277
0.0,0.95,1.0,0.0,1.0,5.0,211,0.702,0.0,0.3123,0.1396,1.0,1.0,1.167,0.748,1.915,0.0,0.0,0.0,0.573,1.559,2.133
0.0,0.95,1.0,0.0,1.0,5.0,300,0.247,0.0,0.4092,0.368,0.669,0.0,1.045,1.109,2.154,0.0,0.0,0.0,0.799,1.479,2.277
0.0,0.95,1.0,0.0,1.0,5.0,310,0.1092,0.0,0.409,1.024,1.0,0.0,1.042,1.113,2.156,0.0,0.0,0.0,0.799,1.479,2.277
0.0,0.95,1.0,0.0,1.0,5.0,311,0.66,0.0,0.2644,1.109,1.0,1.0,0.9653,1.023,1.988,0.0,0.0,0.0,0.573,1.559,2.133
0.0,0.95,1.0,0.0,1.0,5.0,400,0.3994,0.0,0.0,0.0,0.0,0.0,0.799,1.478,2.277,0.0,0.0,0.0,0.799,1.478,2.277
0.0,0.95,1.0,0.0,1.0,5.0,410,0.3994,0.0,0.0,0.0,1.0,0.0,0.799,1.479,2.277,0.0,0.0,0.0,0.799,1.479,2.277
0.0,0.95,1.0,0.0,1.0,5.0,430,0.3992,0.0,0.0,0.0,1.0,0.0,0.7983,1.479,2.277,0.0,0.0,0.0,0.7983,1.479,2.277
0.0,0.95,1.0,0.0,1.0,5.0,411,0.2866,0.0,0.0,0.0,1.0,1.0,0.573,1.559,2.133,0.0,0.0,0.0,0.573,1.559,2.133
0.0,0.95,1.0,0.0,1.0,5.0,431,0.2,0.0,0.0,0.0,1.0,1.0,0.4,1.738,2.139,0.0,0.0,0.0,0.4,1.738,2.139
0.0,0.95,1.0,0.0,1.0,6.0,200,0.883,0.0,0.6025,0.12354,0.686,0.0,1.138,0.879,2.018,0.0,0.0,0.0,0.6665,1.564,2.23
0.0,0.95,1.0,0.0,1.0,6.0,210,1.324,0.0,0.5474,0.2406,1.0,0.0,1.15,0.884,2.035,0.0,0.0,0.0,0.6665,1.564,2.23
0.0,0.95,1.0,0.0,1.0,6.0,211,0.733,0.0,0.241,0.1112,1.0,1.0,1.25,0.6587,1.909,0.0,0.0,0.0,0.4783,1.632,2.11
0.0,0.95,1.0,0.0,1.0,6.0,300,0.2089,0.0,0.3528,0.3875,0.6855,0.0,1.012,1.1045,2.117,0.0,0.0,0.0,0.6665,1.564,2.23
0.0,0.95,1.0,0.0,1.0,6.0,310,0.0843,0.0,0.3528,1.059,1.0,0.0,1.009,1.107,2.117,0.0,0.0,0.0,0.6665,1.564,2.23
0.0,0.95,1.0,0.0,1.0,6.0,311,0.691,0.0,0.2251,1.152,1.0,1.0,1.008,0.964,1.972,0.0,0.0,0.0,0.4783,1.632,2.11
0.0,0.95,1.0,0.0,1.0,6.0,400,0.3333,0.0,0.0,0.0,0.0,0.0,0.6665,1.564,2.23,0.0,0.0,0.0,0.6665,1.564,2.23
0.0,0.95,1.0,0.0,1.0,6.0,410,0.3333,0.0,0.0,0.0,1.0,0.0,0.6665,1.564,2.23,0.0,0.0,0.0,0.6665,1.564,2.23
0.0,0.95,1.0,0.0,1.0,6.0,430,0.3333,0.0,0.0,0.0,1.0,0.0,0.6665,1.564,2.23,0.0,0.0,0.0,0.6665,1.564,2.23
0.0,0.95,1.0,0.0,1.0,6.0,411,0.2391,0.0,0.0,0.0,1.0,1.0,0.4783,1.632,2.11,0.0,0.0,0.0,0.4783,1.632,2.11
0.0,0.95,1.0,0.0,1.0,6.0,431,0.1666,0.0,0.0,0.0,1.0,1.0,0.3333,1.782,2.115,0.0,0.0,0.0,0.3333,1.782,2.115
0.0,0.95,1.0,0.0,1.0,7.0,200,0.9272,0.0,0.5156,0.1077,0.692,0.0,1.17,0.827,1.997,0.0,0.0,0.0,0.5713,1.627,2.197
0.0,0.95,1.0,0.0,1.0,7.0,210,1.392,0.0,0.4607,0.2056,1.0,0.0,1.184,0.8286,2.012,0.0,0.0,0.0,0.5713,1.627,2.197
0.0,0.95,1.0,0.0,1.0,7.0,211,0.7583,0.0,0.1915,0.09686,1.0,1.0,1.371,0.529,1.9,2.9e-6,3.5e-6,3.5e-6,0.41,1.685,2.094
0.0,0.95,1.0,0.0,1.0,7.0,300,0.1818,0.0,0.3096,0.3972,0.6914,0.0,1.006,1.084,2.09,0.0,0.0,0.0,0.5713,1.627,2.197
0.0,0.95,1.0,0.0,1.0,7.0,310,0.06793,0.0,0.3096,1.084,1.0,0.0,1.003,1.087,2.09,0.0,0.0,0.0,0.5713,1.627,2.197
0.0,0.95,1.0,0.0,1.0,7.0,311,0.7188,0.0,0.1943,1.273,1.0,1.0,1.153,0.791,1.944,1.9e-6,2.26e-6,2.26e-6,0.41,1.685,2.094
0.0,0.95,1.0,0.0,1.0,7.0,400,0.2856,0.0,0.0,0.0,0.0,0.0,0.5713,1.627,2.197,0.0,0.0,0.0,0.5713,1.627,2.197
0.0,0.95,1.0,0.0,1.0,7.0,410,0.2856,0.0,0.0,0.0,1.0,0.0,0.5713,1.627,2.197,0.0,0.0,0.0,0.5713,1.627,2.197
0.0,0.95,1.0,0.0,1.0,7.0,430,0.2856,0.0,0.0,0.0,1.0,0.0,0.5713,1.627,2.197,0.0,0.0,0.0,0.5713,1.627,2.197
0.0,0.95,1.0,0.0,1.0,7.0,411,0.205,0.0,0.0,0.0,1.0,1.0,0.41,1.685,2.094,0.0,0.0,0.0,0.41,1.685,2.094
0.0,0.95,1.0,0.0,1.0,7.0,431,0.1428,0.0,0.0,0.0,1.0,1.0,0.2856,1.813,2.1,0.0,0.0,0.0,0.2856,1.813,2.1
0.0,0.95,1.0,0.0,1.0,8.0,200,0.00426,0.0,0.4888,0.05908,0.1896,0.0,0.4546,0.664,1.118,0.0,0.0,0.0,0.5,1.673,2.174
0.0,0.95,1.0,0.0,1.0,8.0,210,0.004234,0.0,0.3645,0.1635,1.0,0.0,0.399,0.583,0.982,0.0,0.0,0.0,0.5,1.673,2.174
0.0,0.95,1.0,0.0,1.0,8.0,211,0.0003197,0.0,0.1558,0.0825,1.0,1.0,0.03096,0.1488,0.1797,0.000803,0.000895,0.000895,0.3584,1.723,2.08
0.0,0.95,1.0,0.0,1.0,8.0,300,0.04395,0.0,0.276,0.643,0.92,0.0,0.866,1.028,1.895,0.0,0.0,0.0,0.5,1.673,2.174
0.0,0.95,1.0,0.0,1.0,8.0,310,0.05655,0.0,0.276,1.104,1.0,0.0,1.013,1.058,2.07,0.0,0.0,0.0,0.5,1.673,2.174
0.0,0.95,1.0,0.0,1.0,8.0,311,0.01121,0.0,0.1692,1.343,1.0,1.0,0.08923,0.4287,0.518,0.0006037,0.000673,0.000673,0.3584,1.723,2.082
0.0,0.95,1.0,0.0,1.0,8.0,400,0.25,0.0,0.0,0.0,2.0e-6,0.0,0.5,1.673,2.174,0.0,0.0,0.0,0.5,1.673,2.174
0.0,0.95,1.0,0.0,1.0,8.0,410,0.25,0.0,0.0,0.0,1.0,0.0,0.5,1.673,2.174,0.0,0.0,0.0,0.5,1.673,2.174
0.0,0.95,1.0,0.0,1.0,8.0,430,0.25,0.0,0.0,0.0,1.0,0.0,0.5,1.673,2.174,0.0,0.0,0.0,0.5,1.673,2.174
0.0,0.95,1.0,0.0,1.0,8.0,411,0.1793,0.0,0.0,0.0,1.0,1.0,0.3586,1.724,2.082,0.0,0.0,0.0,0.3586,1.724,2.082
0.0,0.95,1.0,0.0,1.0,8.0,431,0.03995,0.0,0.1096,1.038,1.0,1.0,0.0468,0.271,0.3176,0.0008116,0.0009046,0.0009046,0.3584,1.723,2.08
0.0,0.95,1.0,0.0,1.0,9.0,200,0.003319,0.0,0.4512,0.05753,0.1838,0.0,0.4504,0.628,1.078,0.0,0.0,0.0,0.4443,1.71,2.154
0.0,0.95,1.0,0.0,1.0,9.0,210,0.003115,0.0,0.3135,0.142,1.0,0.0,0.3696,0.5273,0.897,0.0,0.0,0.0,0.4443,1.71,2.154
0.0,0.95,1.0,0.0,1.0,9.0,211,0.0002015,0.0,0.1293,0.0703,1.0,1.0,0.01878,0.1034,0.12213,0.01076,0.01158,0.01158,0.315,1.732,2.047
0.0,0.95,1.0,0.0,1.0,9.0,300,0.03687,0.0,0.2485,0.6562,0.9253,0.0,0.8804,0.9985,1.879,0.0,0.0,0.0,0.4443,1.71,2.154
0.0,0.95,1.0,0.0,1.0,9.0,310,0.04825,0.0,0.2485,1.118,1.0,0.0,1.03,1.026,2.057,0.0,0.0,0.0,0.4443,1.71,2.154
0.0,0.95,1.0,0.0,1.0,9.0,311,0.00867,0.0,0.1488,1.385,1.0,1.0,0.06274,0.3452,0.408,0.00865,0.009315,0.009315,0.3157,1.737,2.053
0.0,0.95,1.0,0.0,1.0,9.0,400,0.2222,0.0,0.0,0.0,1.41e-5,0.0,0.4443,1.71,2.154,0.0,0.0,0.0,0.4443,1.71,2.154
0.0,0.95,1.0,0.0,1.0,9.0,410,0.2222,0.0,0.0,0.0,1.0,0.0,0.4443,1.71,2.154,0.0,0.0,0.0,0.4443,1.71,2.154
0.0,0.95,1.0,0.0,1.0,9.0,430,0.2222,0.0,0.0,0.0,1.0,0.0,0.4443,1.71,2.154,0.0,0.0,0.0,0.4443,1.71,2.154
0.0,0.95,1.0,0.0,1.0,9.0,411,0.1594,0.0,0.0,0.0,1.0,1.0,0.3188,1.755,2.074,0.0,0.0,0.0,0.3188,1.755,2.074
0.0,0.95,1.0,0.0,1.0,9.0,431,0.0315,0.0,0.0955,1.038,1.0,1.0,0.0318,0.2155,0.2472,0.01082,0.01165,0.01165,0.315,1.732,2.047
1.0,0.95,1.0,0.0,1.0,1.0,200,0.671,0.0583,1.525,0.2969,0.853,0.0,2.139,1.402,3.541,0.0,0.0,0.0,2.37,1.68,4.05
1.0,0.95,1.0,0.0,1.0,1.0,210,0.7036,0.3123,1.516,0.5503,1.0,0.0,2.15,1.449,3.6,0.0,0.0,0.0,2.37,1.68,4.05
1.0,0.95,1.0,0.0,1.0,1.0,211,0.674,0.0,1.1,0.425,1.0,1.0,1.542,1.538,3.08,0.0,0.0,0.0,1.547,2.057,3.604
1.0,0.95,1.0,0.0,1.0,1.0,300,0.4717,0.09937,0.7627,0.306,0.9,0.0,2.22,1.478,3.7,0.0,0.0,0.0,2.37,1.68,4.05
1.0,0.95,1.0,0.0,1.0,1.0,310,0.2532,0.349,0.7627,0.7627,1.0,0.0,2.219,1.504,3.723,0.0,0.0,0.0,2.37,1.68,4.05
1.0,0.95,1.0,0.0,1.0,1.0,311,0.6797,0.0,0.6235,0.8784,1.0,1.0,1.549,1.654,3.203,0.0,0.0,0.0,1.547,2.057,3.604
1.0,0.95,1.0,0.0,1.0,1.0,400,0.863,0.0,0.0,0.0,0.8843,0.0,2.312,1.585,3.896,0.0,0.0,0.0,2.37,1.68,4.05
1.0,0.95,1.0,0.0,1.0,1.0,410,0.846,0.0,0.0,0.0,1.0,0.0,2.305,1.609,3.914,0.0,0.0,0.0,2.37,1.68,4.05
1.0,0.95,1.0,0.0,1.0,1.0,430,0.822,0.0,0.0,0.0,1.0,0.0,2.28,1.674,3.953,0.0,0.0,0.0,2.37,1.68,4.05
1.0,0.95,1.0,0.0,1.0,1.0,411,0.7104,0.0,0.0,0.0,1.0,1.0,1.5625,1.867,3.43,0.0,0.0,0.0,1.547,2.057,3.604
1.0,0.95,1.0,0.0,1.0,1.0,431,0.586,0.0,0.0,0.0,1.0,1.0,1.457,2.05,3.508,0.0,0.0,0.0,1.547,2.057,3.604
1.0,0.95,1.0,0.0,1.0,10.0,200,-1.806,0.2334,0.2123,0.02931,0.43,0.0,2.521,0.309,2.83,0.9067,1.0,0.907,2.58,0.329,2.908
1.0,0.95,1.0,0.0,1.0,10.0,210,2.348,2.38e-5,0.0658,0.03824,1.0,0.0,2.53,0.3286,2.857,0.907,1.0,0.907,2.58,0.3289,2.908
1.0,0.95,1.0,0.0,1.0,10.0,211,1.178,0.0,1.0e-7,6.0e-8,1.0,1.0,2.525,0.3286,2.854,1.0,1.0,1.0,2.574,0.3286,2.904
1.0,0.95,1.0,0.0,1.0,10.0,300,-4.977,0.6255,0.1154,1.161,0.6665,0.0,2.48,0.3784,2.86,0.8955,0.9873,0.8955,2.553,0.3591,2.912
1.0,0.95,1.0,0.0,1.0,10.0,310,0.608,0.628,0.08545,1.538,1.0,2.73e-5,2.027,0.357,2.385,0.9067,0.9995,0.9067,2.578,0.3298,2.908
1.0,0.95,1.0,0.0,1.0,10.0,311,1.178,1.09e-5,8.863e-5,1.525,1.0,1.0,2.525,0.3286,2.854,1.0,1.0,1.0,2.574,0.3286,2.904
1.0,0.95,1.0,0.0,1.0,10.0,400,-8.09,0.6274,0.00667,1.537,0.943,0.0,0.1442,2.754,2.898,0.901,0.9927,0.901,2.564,0.3457,2.91
1.0,0.95,1.0,0.0,1.0,10.0,410,-5.324,0.6265,0.00965,1.526,0.9976,0.001104,0.787,2.107,2.893,0.9014,0.993,0.9014,2.564,0.3447,2.91
1.0,0.95,1.0,0.0,1.0,10.0,430,-8.99,0.423,0.0149,1.339,1.0,0.6875,0.0431,2.83,2.873,0.9683,0.997,0.9683,2.57,0.3354,2.906
1.0,0.95,1.0,0.0,1.0,10.0,411,-3.3,0.4106,0.000534,2.066,0.996,0.994,0.4924,2.371,2.863,0.997,0.9976,0.997,2.57,0.3345,2.904
1.0,0.95,1.0,0.0,1.0,10.0,431,-4.35,0.4114,6.0e-8,1.416,1.0,1.0,0.01024,2.857,2.867,0.9976,0.9976,0.9976,2.57,0.3347,2.904
1.0,0.95,1.0,0.0,1.0,2.0,200,0.7856,0.0767,1.384,0.2175,0.632,0.0,1.808,1.461,3.268,0.0,0.0,0.0,1.871,1.782,3.652
1.0,0.95,1.0,0.0,1.0,2.0,210,1.252,0.1595,1.341,0.4963,1.0,0.0,1.812,1.492,3.303,0.0,0.0,0.0,1.865,1.788,3.654
1.0,0.95,1.0,0.0,1.0,2.0,211,0.8003,0.0,0.8164,0.3345,1.0,1.0,1.51,1.418,2.928,0.0,0.0,0.0,1.373,1.9375,3.31
1.0,0.95,1.0,0.0,1.0,2.0,300,0.295,0.3623,0.738,0.2075,0.492,0.0,1.822,1.582,3.404,0.0,0.0,0.0,1.875,1.777,3.652
1.0,0.95,1.0,0.0,1.0,2.0,310,0.0671,0.5664,0.733,0.7896,1.0,0.0,1.81,1.602,3.41,0.0,0.0,0.0,1.865,1.788,3.654
1.0,0.95,1.0,0.0,1.0,2.0,311,0.738,0.0,0.503,0.964,1.0,1.0,1.429,1.601,3.03,0.0,0.0,0.0,1.373,1.9375,3.31
1.0,0.95,1.0,0.0,1.0,2.0,400,0.5596,0.0,0.0,0.0,0.0,0.0,1.796,1.76,3.557,0.0,0.0,0.0,1.886,1.765,3.65
1.0,0.95,1.0,0.0,1.0,2.0,410,0.5493,0.0,0.0,0.0,1.0,0.0,1.775,1.783,3.559,0.0,0.0,0.0,1.865,1.788,3.654
1.0,0.95,1.0,0.0,1.0,2.0,430,0.54,0.0,0.0,0.0,1.0,0.0,1.757,1.804,3.56,0.0,0.0,0.0,1.847,1.809,3.656
1.0,0.95,1.0,0.0,1.0,2.0,411,0.4954,0.0,0.0,0.0,1.0,1.0,1.282,1.934,3.217,0.0,0.0,0.0,1.373,1.9375,3.31
1.0,0.95,1.0,0.0,1.0,2.0,431,0.2983,0.0,0.0,0.0,1.0,1.0,0.8926,2.355,3.248,0.0,0.0,0.0,0.9824,2.36,3.342
1.0,0.95,1.0,0.0,1.0,3.0,200,0.9624,0.0628,1.055,0.214,0.726,0.0,1.551,1.546,3.098,0.0,0.0,0.0,1.328,2.133,3.46
1.0,0.95,1.0,0.0,1.0,3.0,210,1.539,0.1263,1.007,0.4058,1.0,0.0,1.5625,1.562,3.123,0.0,0.0,0.0,1.328,2.133,3.46
1.0,0.95,1.0,0.0,1.0,3.0,211,0.9204,0.0,7.963e-5,4.655e-5,1.0,1.0,2.01,0.6567,2.666,1.0,1.0,1.0,2.06,0.657,2.717
1.0,0.95,1.0,0.0,1.0,3.0,300,0.0907,0.3901,0.5967,0.309,0.6274,0.0,1.453,1.771,3.225,0.0,0.0,0.0,1.328,2.133,3.46
1.0,0.95,1.0,0.0,1.0,3.0,310,-0.0794,0.627,0.596,0.8984,1.0,0.0,1.448,1.777,3.227,0.0,0.0,0.0,1.328,2.133,3.46
1.0,0.95,1.0,0.0,1.0,3.0,311,0.919,0.000293,0.002003,1.526,1.0,1.0,2.01,0.6577,2.666,1.0,1.0,1.0,2.059,0.657,2.717
1.0,0.95,1.0,0.0,1.0,3.0,400,0.28,0.2214,0.0,0.0,0.0,0.0,1.239,2.127,3.365,0.0,0.0,0.0,1.329,2.13,3.46
1.0,0.95,1.0,0.0,1.0,3.0,410,0.2795,0.2214,0.0,0.0,1.0,0.0,1.238,2.127,3.365,0.0,0.0,0.0,1.328,2.133,3.46
1.0,0.95,1.0,0.0,1.0,3.0,430,-5.152,0.453,2.515e-5,0.2673,1.0,0.5605,0.2283,2.78,3.008,0.549,0.549,0.549,1.721,1.328,3.049
1.0,0.95,1.0,0.0,1.0,3.0,411,-1.588,0.42,0.001346,1.969,1.0,1.0,0.8145,1.901,2.715,0.9556,0.9556,0.9556,2.01,0.7285,2.738
1.0,0.95,1.0,0.0,1.0,3.0,431,-3.33,0.429,4.66e-5,1.255,1.0,1.0,0.0398,2.676,2.717,0.979,0.979,0.979,2.031,0.697,2.727
